0.962384319601596649,0.694220363593277878
0.442266145358808038,0.024487847429321308
0.070690673598570730,0.794037103431289859
0.605288388496922902,0.507729132452859555
0.138903984068014408,0.556633461213553171
0.570062358520444623,0.050385742564916569
0.580285864724510714,0.840614969259074418
0.970759890450146434,0.091296224856526997
0.632770917046563963,0.738533049580351153
0.534255008880344606,0.264988674329033502
0.695133349250328991,0.766374697691532325
0.565590842175844433,0.136833383829760513
0.692981867890720804,0.298630994947256534
0.007036214589090317,0.815437811829740844
0.413877721989434733,0.704366456884685577
